place_id,estado,lat,lon,precio_magna,precio_premium,precio_diesel,nombre,cre_id
10447,Baja California,31.86228,-116.5899,22.89,27.72,,SERVICIO BUSTRI SA DE CV,PL/9685/EXP/ES/2015
10680,Morelos,18.86973,-99.60674,23.99,29.49,28.0,JAISERVICIO SA DE CV,PL/9684/EXP/ES/2015
10274,Ciudad de Mexico,19.55282,-98.80588,23.99,28.39,27.99,DESARROLLADORA DE SERVICIOS OMEGA SA DE CV,PL/9683/EXP/ES/2015
10429,Ciudad de Mexico,19.22978,-98.91632,,26.98,,OPERADORA LUINTRA SA DE CV,PL/9682/EXP/ES/2015
10708,Veracruz,18.46438,-95.29677,23.99,,,GASOLINERA DE LOS TUXTLAS SA DE CV,PL/9681/EXP/ES/2015
10486,Ciudad de Mexico,19.42844,-99.22812,23.51,28.11,,SERVICIO TECAMACHALCO SA DE CV,PL/9680/EXP/ES/2015
2754,Queretaro,20.47289,-100.9659,23.99,28.45,28.98,SUPER SERVICIO EL HUERTO PLUS SA DE CV,PL/968/EXP/ES/2015
10553,Veracruz,18.05795,-94.57128,23.28,23.97,28.0,GRUPO ARIAS DEL SURESTE SA DE CV,PL/9679/EXP/ES/2015
10610,Nuevo Leon,25.70471,-100.1557,23.99,28.99,28.0,ENERGETICOS DEL ALTIPLANO SA DE CV,PL/9678/EXP/ES/2015
10475,Hidalgo,20.13576,-98.88477,23.29,27.59,27.3,AUTO SERVICIO AVION SA DE CV,PL/9677/EXP/ES/2015
10737,Guanajuato,21.13234,-101.6085,23.59,29.69,28.0,HIDROCARBUROS Y GASOLINAS DE LEON SA DE CV,PL/9676/EXP/ES/2015
10365,Quintana Roo,18.51872,-88.32954,23.99,27.99,28.0,SERVICOMBUSTIBLES INSURGENTES SA DE CV,PL/9675/EXP/ES/2015
10726,Yucatan,20.9694,-89.62507,22.99,26.99,,SERVICOMBUSTIBLES INSURGENTES SA DE CV,PL/9674/EXP/ES/2015
10452,Ciudad de Mexico,19.38929,-99.15725,22.95,27.5,,SERVICIOS SIMPA SA DE CV,PL/9673/EXP/ES/2015
10647,Sonora,29.06906,-110.9903,23.99,29.99,,SERVICIOS DEL RIO RG SA DE CV,PL/9672/EXP/ES/2015
10394,Nuevo Leon,26.05587,-98.29254,19.99,22.99,,SERVICIO RALI SA DE CV,PL/9671/EXP/ES/2015
10638,Sinaloa,23.37003,-109.7527,24.5,30.1,27.99,RALSI SA DE CV,PL/9670/EXP/ES/2015
2915,Baja California,31.83458,-116.6062,21.79,28.99,,MAXGAS S DE RL DE CV,PL/967/EXP/ES/2015
10602,Ciudad de Mexico,19.28309,-99.21729,23.98,28.58,27.0,"SERVICIO 5441, S.A. DE C.V.",PL/9669/EXP/ES/2015
10517,Tamaulipas,25.77542,-97.79729,19.99,,27.69,RAMAY MULTISERVICIOS SA DE CV,PL/9668/EXP/ES/2015
10650,Ciudad de Mexico,19.42199,-98.98309,23.99,27.99,,JOSE MERLOS ESCUTIA,PL/9667/EXP/ES/2015
10492,Tamaulipas,22.3237,-97.87601,23.55,27.25,,JOSE LUIS RODRIGUEZ BERLANGA,PL/9666/EXP/ES/2015
10358,Sonora,27.05899,-109.449,23.99,29.97,,JAG AUTOSERVICIOS SA DE CV,PL/9665/EXP/ES/2015
10480,Baja California Sur,26.9829,-109.5496,23.97,28.9,27.0,JAG AUTOSERVICIOS SA DE CV,PL/9664/EXP/ES/2015
10556,Tamaulipas,24.82432,-98.17602,23.99,,28.0,HUMBERTO ENCARNACION GARZA GARZA,PL/9663/EXP/ES/2015
10628,Baja California,32.46899,-117.0147,21.99,26.99,26.98,GRUPO ARGOIL CASABLANCA S DE RL DE CV,PL/9662/EXP/ES/2015
10578,Sonora,27.06098,-109.4346,23.99,29.97,,JAG AUTOSERVICIOS SA DE CV,PL/9660/EXP/ES/2015
2967,Chiapas,16.18323,-93.26956,23.99,28.74,,GASOLINERIA VILLACORZO SA DE CV,PL/966/EXP/ES/2015
10577,Tamaulipas,25.66644,-97.81294,20.49,,27.69,ENERGETICOS VALLE HERMOSO SA DE CV,PL/9659/EXP/ES/2015
10709,Tamaulipas,24.92941,-98.10838,23.99,27.99,28.0,ENERGETICOS SAN FERNANDO SA DE CV,PL/9658/EXP/ES/2015
10718,Tamaulipas,25.95447,-97.76837,20.17,24.99,27.69,ENERGETICOS ROJO SA DE CV,PL/9657/EXP/ES/2015
10630,Tamaulipas,25.8568,-97.47943,20.15,,27.69,ENERGETICOS ROJO SA DE CV,PL/9656/EXP/ES/2015
10535,Tamaulipas,25.87086,-97.50244,20.17,24.99,,ENERGETICOS ROJO SA DE CV,PL/9655/EXP/ES/2015
10697,Tamaulipas,25.77011,-97.53983,20.15,24.99,27.69,ENERGETICOS ROJO SA DE CV,PL/9654/EXP/ES/2015
10510,Tamaulipas,25.86231,-97.58678,19.99,24.99,27.69,COMBUSTIBLES RODRÍGUEZ GUERRA DE MATAMOROS S.A. DE,PL/9653/EXP/ES/2015
10637,Ciudad de Mexico,19.61367,-99.03892,23.99,28.49,27.99,COMBUSTIBLES METROPOLITANOS SA DE CV,PL/9652/EXP/ES/2015
10453,Tamaulipas,25.91329,-98.11867,20.49,,27.49,COMBUSTIBLES DE RIO BRAVO SA DE CV,PL/9651/EXP/ES/2015
10721,Tamaulipas,25.84256,-97.45005,20.49,,27.49,COMBUSTIBLES CAMINO REAL S DE RL,PL/9650/EXP/ES/2015
2766,Nayarit,21.05671,-104.4812,23.99,29.29,28.99,COMBU-EXPRESS SA DE CV,PL/965/EXP/ES/2015
10643,Tamaulipas,25.86295,-97.47184,20.35,,27.5,COMBUSTIBLES CAMINO REAL S DE RL,PL/9649/EXP/ES/2015
10758,Tamaulipas,25.843,-97.45779,20.49,,27.49,COMBUSTIBLES CAMINO REAL S DE RL,PL/9648/EXP/ES/2015
10432,Nuevo Leon,25.738,-100.3279,23.99,29.99,27.0,ORSAN DEL NORTE SA DE CV,PL/9647/EXP/ES/2015
10561,Nuevo Leon,26.04592,-98.32783,18.99,22.99,,AUTOSERVICIOS REAL SA DE CV,PL/9646/EXP/ES/2015
10376,Guanajuato,20.45756,-101.9818,23.99,28.69,28.69,AUTOSERVICIO GASOLINERO MUÑOZ SA DE CV,PL/9645/EXP/ES/2015
10444,Tamaulipas,25.84245,-97.45144,20.49,24.99,27.69,AUTO SERVICIO DIAGONAL SA DE CV,PL/9644/EXP/ES/2015
10458,Tamaulipas,25.85843,-97.49068,20.17,24.99,27.69,HIDROGAS FRONTERA SA DE CV,PL/9643/EXP/ES/2015
10344,Tamaulipas,25.88109,-97.52798,20.17,,27.69,AUTO SERVICIO DIAGONAL SA DE CV,PL/9642/EXP/ES/2015
10606,Tamaulipas,25.87523,-97.51157,20.17,24.99,,AUTO SERVICIO DIAGONAL SA DE CV,PL/9641/EXP/ES/2015
10443,Morelos,18.90645,-99.2323,23.49,27.89,27.0,GASOLINERA LAS PALMAS DE CUERNAVACA SA DE CV,PL/9640/EXP/ES/2015
2875,Nayarit,21.18831,-104.6349,23.99,29.29,28.99,COMBU-EXPRESS SA DE CV,PL/964/EXP/ES/2015
10484,Campeche,18.60905,-90.74772,23.99,28.89,,SERVICIOS ESPECIALES SA DE CV,PL/9639/EXP/ES/2015
10583,Morelos,18.95249,-99.24565,23.99,27.99,,SERVICIO MILENIO 2000 SA DE CV,PL/9638/EXP/ES/2015
10754,Morelos,18.91408,-99.1845,23.69,27.98,27.0,SUPER SERVICIO JIUTEPEC SA DE CV,PL/9637/EXP/ES/2015
10283,Morelos,18.83261,-98.94662,23.79,28.0,,GASOLINERA MILENIUM 3000 SA DE CV,PL/9636/EXP/ES/2015
10664,Morelos,18.92454,-99.22202,23.8,27.8,,SERVICIO TEOPANZOLCO SA DE CV,PL/9635/EXP/ES/2015
10600,Jalisco,20.4122,-102.5285,23.69,28.95,27.5,ESTACION DE SERVICIO PORTEZUELO SA DE CV,PL/9634/EXP/ES/2015
10759,Michoacan,19.01655,-102.2749,24.6,,28.67,CRUCERO DE PARACUARO SA DE CV,PL/9633/EXP/ES/2015
10771,Chihuahua,28.1885,-105.5582,23.89,,,GRUPO RAMIREZ LICON SA DE CV,PL/9632/EXP/ES/2015
10385,Coahuila,28.71538,-100.562,20.59,,25.95,ORBA GAS SA DE CV,PL/9631/EXP/ES/2015
10311,Oaxaca,16.80354,-96.40337,23.99,28.79,28.28,ESTACION DE SERVICIO SAN DIONISIO SA DE CV,PL/9630/EXP/ES/2015
2829,Ciudad de Mexico,19.36459,-99.16151,23.99,29.19,,GPDC ESTACIONES DE SERVICIO SA DE CV,PL/963/EXP/ES/2015
10611,Mexico,18.9433,-99.6473,23.5,26.0,27.5,JAISERVICIO SA DE CV,PL/9629/EXP/ES/2015
10441,Colima,18.91973,-103.8757,23.99,28.99,,GASOLINERA TECOMAN SA DE CV,PL/9628/EXP/ES/2015
10393,Colima,18.92436,-103.8839,23.99,28.99,28.0,GASOLINERA TECOMAN SA DE CV,PL/9627/EXP/ES/2015
10383,Colima,18.86326,-103.8371,23.99,28.99,28.0,GASOLINERA TECOMAN SA DE CV,PL/9626/EXP/ES/2015
10696,Ciudad de Mexico,19.31043,-98.82814,23.99,28.49,27.0,ORIGAS SA DE CV,PL/9625/EXP/ES/2015
10427,Queretaro,20.35793,-99.963,22.59,23.89,24.19,Grupo Baguti S.A. de C.V.,PL/9623/EXP/ES/2015
10634,Queretaro,20.51929,-99.89711,23.79,24.69,25.59,Grupo Baguti S.A. de C.V.,PL/9622/EXP/ES/2015
10572,Coahuila,26.86394,-101.4279,23.99,28.68,,TRACTO SERVICIOS VICTORIA SA DE CV,PL/9621/EXP/ES/2015
10659,Michoacan,19.69426,-101.184,23.89,28.49,,GONQUI SA DE CV,PL/9620/EXP/ES/2015
2783,Yucatan,21.15669,-86.84663,24.94,28.83,28.48,ESTACION DE SERVICIO LA ISLA SA DE CV,PL/962/EXP/ES/2015
10381,Michoacan,19.69667,-101.2581,23.45,28.4,26.99,ESTACION TINIJARO SA DE CV,PL/9619/EXP/ES/2015
10778,Yucatan,20.88061,-87.54027,24.93,,28.89,SERVICIOS ECOLOGICOS DE CALKINI SA DE CV,PL/9618/EXP/ES/2015
10363,Nuevo Leon,25.75644,-100.1535,23.99,29.99,27.0,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9617/EXP/ES/2015
10499,Baja California Sur,26.91786,-109.637,23.55,,26.6,JAG AUTOSERVICIOS SA DE CV,PL/9616/EXP/ES/2015
10521,Sonora,27.08179,-109.447,23.99,29.97,,JAG AUTOSERVICIOS SA DE CV,PL/9615/EXP/ES/2015
10594,Sonora,27.06978,-109.4591,23.99,29.97,,JAG AUTOSERVICIOS SA DE CV,PL/9614/EXP/ES/2015
10635,Sonora,27.07417,-109.4221,23.99,29.97,,JAG AUTOSERVICIOS SA DE CV,PL/9613/EXP/ES/2015
10468,Sonora,27.07413,-109.4333,23.99,29.97,27.0,JAG AUTOSERVICIOS SA DE CV,PL/9612/EXP/ES/2015
10451,Ciudad de Mexico,19.28438,-99.23257,23.98,,27.0,SERVICIOS SAN NICOLAS SA DE CV,PL/9611/EXP/ES/2015
10469,Baja California,32.45422,-117.0231,22.99,28.49,26.99,ESTACION PIRU SA DE CV,PL/9610/EXP/ES/2015
3138,Nayarit,21.03086,-105.2557,24.49,29.99,28.99,COMBU-EXPRESS SA DE CV,PL/961/EXP/ES/2015
10528,Aguascalientes,21.85433,-102.6949,23.99,28.75,,MISAEL CHAVEZ YAÑEZ,PL/9609/EXP/ES/2015
10791,Veracruz,18.59667,-95.42095,23.99,27.44,28.28,SERVICIOS INTEGRADOS DE SOTAVENTO SA DE CV,PL/9608/EXP/ES/2015
10349,Aguascalientes,21.77679,-102.8026,23.99,28.75,,SERVICIO LA GASO SA DE CV,PL/9607/EXP/ES/2015
10613,Baja California,32.5673,-116.6318,22.79,28.29,,ESTACION PIRU SA DE CV,PL/9606/EXP/ES/2015
10669,Coahuila,26.91386,-101.407,23.99,28.48,,GASOLINERA CAMPOS SA DE CV,PL/9605/EXP/ES/2015
10457,Sonora,31.32833,-109.9488,23.07,,,GUILLERMINA GUADALUPE JIMENEZ ARENAS,PL/9604/EXP/ES/2015
10735,Guerrero,16.82241,-98.73392,23.99,28.99,28.28,ESTACION DE SERVICIO SAN LUIS SA DE CV,PL/9603/EXP/ES/2015
10618,Aguascalientes,21.92471,-102.2629,23.99,28.89,,RN GAS SA DE CV,PL/9602/EXP/ES/2015
10654,Coahuila,26.78361,-101.4279,23.99,28.48,,GASOLINERA LA PROVI SA DE CV,PL/9601/EXP/ES/2015
10595,Coahuila,26.91624,-101.4031,23.99,28.48,,GASOLINERA ORIENTE SA DE CV,PL/9600/EXP/ES/2015
2755,Jalisco,20.61719,-103.2802,23.99,29.29,27.99,COMBU-EXPRESS SA DE CV,PL/960/EXP/ES/2015
10473,Tabasco,18.15451,-94.42896,22.89,26.69,0.01,CONSORCIO GASOLINERO ISTMO AMERICANO SA DE CV,PL/9599/EXP/ES/2015
10471,Queretaro,21.67048,-99.83547,23.9,27.73,28.0,TOMAS MENDEZ OVIEDO,PL/9598/EXP/ES/2015
10609,Queretaro,21.29296,-100.5409,23.16,27.0,27.8,SERVICIOS PICHARDO DE SAN LUIS SA DE CV,PL/9596/EXP/ES/2015
10626,Tamaulipas,23.71905,-99.1293,23.99,28.49,27.0,JAPALMA SA DE CV,PL/9595/EXP/ES/2015
10541,Ciudad de Mexico,19.47282,-99.14275,23.99,28.49,26.99,SERVICIO COMBUSA SA DE CV,PL/9594/EXP/ES/2015
10750,Sinaloa,24.9525,-107.5468,24.49,26.99,26.99,COMBUAGUILA SA DE CV,PL/9593/EXP/ES/2015
10631,Sinaloa,25.45938,-108.077,22.99,26.99,27.99,SERVICIO ESCOSERRA LOS OLIVOS SA DE CV,PL/9592/EXP/ES/2015
10786,Campeche,19.89046,-90.46468,23.99,28.59,28.28,2RO SA DE CV,PL/9591/EXP/ES/2015
10576,Puebla,19.06713,-98.23952,23.09,27.55,,COMBUSTIBLES VENSA SA DE CV,PL/9590/EXP/ES/2015
2984,Jalisco,20.71805,-103.4839,23.99,29.49,27.99,COMBU-EXPRESS SA DE CV,PL/959/EXP/ES/2015
10676,Jalisco,20.63621,-103.2734,23.99,28.8,,ESTACION SERVICIO SANTA TERE SA DE CV,PL/9589/EXP/ES/2015
10704,Guerrero,16.97577,-99.81084,23.99,28.49,27.99,MULTISERVICIO GASOLINERO EL LIBRAMIENTO SA DE CV,PL/9588/EXP/ES/2015
10677,Hidalgo,20.09488,-98.71854,23.27,27.79,,HIDROCARBUROS EL MINERAL SA DE CV,PL/9587/EXP/ES/2015
10542,Hidalgo,20.08693,-98.74157,23.27,27.79,,SERVICIO HENRIQUEZ SA DE CV,PL/9586/EXP/ES/2015
10689,Jalisco,20.65215,-103.4417,23.09,28.49,,OPERADORA KINZA SA DE CV,PL/9585/EXP/ES/2015
10511,Jalisco,20.67908,-103.3266,23.49,28.49,,SERVICIO MEZQUITE SA DE CV,PL/9584/EXP/ES/2015
10563,Nuevo Leon,25.70276,-100.2503,23.99,29.99,,SUPER SERVICIO HERCULES SA DE CV,PL/9583/EXP/ES/2015
10684,Jalisco,20.65387,-103.372,23.09,28.49,27.0,SERVICIO MEZQUITE SA DE CV,PL/9582/EXP/ES/2015
10785,Jalisco,20.70011,-103.3569,23.09,27.99,,SERVICIO SAN MIGUEL DE MEZQUITAN SA DE CV,PL/9581/EXP/ES/2015
10312,Sinaloa,25.94469,-109.1709,24.3,,29.4,JORGE JOSE MAGALLANES HERNANDEZ,PL/9580/EXP/ES/2015
3041,Jalisco,20.90965,-103.9674,23.99,29.99,27.99,COMBU-EXPRESS SA DE CV,PL/958/EXP/ES/2015
10288,Nuevo Leon,25.70564,-100.3099,23.99,29.99,28.28,SERVICIO EN GUERRERO NORTE SA DE CV,PL/9579/EXP/ES/2015
10336,Hidalgo,20.91238,-97.67559,23.98,29.14,,GASOLINERA FOY CENTRO ALAMO SA DE CV,PL/9578/EXP/ES/2015
10538,Sonora,29.09482,-110.9673,23.99,29.49,,ESTACION PIRU SA DE CV,PL/9577/EXP/ES/2015
10730,Durango,23.96956,-103.6611,24.4,,28.99,SERVICIO UNIDOS SA DE CV,PL/9576/EXP/ES/2015
10690,Tlaxcala,19.31901,-98.19384,23.99,,,SERVICIOS TLAXCALA SA,PL/9574/EXP/ES/2015
10423,Hidalgo,20.52243,-97.45564,23.98,28.0,,GASOLINERA ORION SA DE CV,PL/9573/EXP/ES/2015
10390,Nayarit,20.81273,-104.4125,25.49,30.99,29.99,SALVADOR NAVARRO CUETO,PL/9572/EXP/ES/2015
10418,Nuevo Leon,26.06066,-98.29784,19.9,,,COMBUSTIBLES Y LUBRICANTES MAGO SA DE CV,PL/9571/EXP/ES/2015
10445,Durango,25.32687,-105.7172,23.99,28.95,28.25,COMBUSTIBLES DE TEPEHUANES SA DE CV,PL/9570/EXP/ES/2015
2778,Ciudad de Mexico,19.5963,-99.01984,23.99,28.49,27.49,GASOLINERIA REAL MADEIRA SA DE CV,PL/957/EXP/ES/2015
10291,Jalisco,20.31965,-103.4935,23.98,29.49,28.0,COMBUSTIBLES PELAYO SA DE CV,PL/9569/EXP/ES/2015
10413,Veracruz,19.9127,-96.61688,23.98,29.09,27.0,CELEGAS SA DE CV,PL/9567/EXP/ES/2015
10398,Veracruz,19.97307,-96.6072,23.98,29.09,27.0,CELEGAS SA DE CV,PL/9566/EXP/ES/2015
10666,Veracruz,19.45781,-96.74688,23.98,29.04,27.0,CELEGAS SA DE CV,PL/9565/EXP/ES/2015
10649,Veracruz,19.60923,-96.39964,23.98,25.69,27.5,CELEGAS SA DE CV,PL/9564/EXP/ES/2015
10294,Ciudad de Mexico,19.08495,-99.22479,23.99,28.1,27.5,PARADOR COVADONGA SA DE CV,PL/9563/EXP/ES/2015
10372,Veracruz,18.62753,-95.51301,23.4,26.69,,ANSELMA EDITH HUESCA LAGUNES,PL/9562/EXP/ES/2015
10552,Nuevo Leon,25.66642,-100.2798,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9561/EXP/ES/2015
2821,Queretaro,20.47596,-100.972,23.99,29.35,28.99,SERVIDIESEL DEL BAJIO SA DE CV,PL/956/EXP/ES/2015
10584,Ciudad de Mexico,19.5334,-98.84794,23.99,28.39,27.0,PRESTADORA DE SERVICIOS DESEO SA DE CV,PL/9559/EXP/ES/2015
10289,San Luis Potosi,23.6184,-100.6074,23.99,29.7,28.0,GASOLINERA OMEGA MATEHUALA II SA DE CV,PL/9558/EXP/ES/2015
10692,Ciudad de Mexico,19.42927,-99.05116,23.85,27.75,,SONIA AVILA DAVILA,PL/9557/EXP/ES/2015
10607,Ciudad de Mexico,19.39814,-99.02505,23.85,,,ARISBET AVILA DAVILA,PL/9556/EXP/ES/2015
10780,Veracruz,19.06207,-96.07499,23.9,27.3,27.0,JOSE BENJAMIN FRAGOSO LUNA,PL/9555/EXP/ES/2015
10715,Nuevo Leon,25.79733,-100.3818,23.99,29.99,27.0,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9554/EXP/ES/2015
10300,Nuevo Leon,25.75174,-100.2593,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9553/EXP/ES/2015
10699,Yucatan,21.09109,-89.56141,23.95,27.99,,SERVICIO SAN JOSE KUCHE SA DE CV,PL/9551/EXP/ES/2015
10400,Durango,25.69355,-103.3319,23.99,27.99,27.99,MAS QUE LITRO SA DE CV,PL/9550/EXP/ES/2015
2838,Jalisco,20.67214,-103.4234,23.99,29.98,,SERVICIO PATRYBACH SA DE CV,PL/955/EXP/ES/2015
10334,Yucatan,20.66751,-88.25543,23.99,28.58,27.99,SERVICIOS ECOLOGICOS DE CALKINI SA DE CV,PL/9549/EXP/ES/2015
10419,Tabasco,18.27626,-93.34346,,,21.65,GRUPO ENERGETICO LA PIRAMIDE SA DE CV,PL/9548/EXP/ES/2015
10370,Jalisco,20.66407,-103.3315,24.0,29.5,,SERVICIO LUX SA DE CV,PL/9546/EXP/ES/2015
10536,Zacatecas,22.75121,-102.6674,23.95,28.75,27.25,CCORPORATIVO GLOBAL ROCA SA DE CV,PL/9545/EXP/ES/2015
10371,Ciudad de Mexico,19.61467,-99.01469,23.1,27.39,27.0,GASMERAZ SA DE CV,PL/9544/EXP/ES/2015
10768,Nayarit,20.86321,-104.4369,25.49,30.99,29.99,GRUPO GASOLINERO ANDRES SA DE CV,PL/9543/EXP/ES/2015
10716,Baja California,32.52251,-116.0632,23.99,28.89,27.99,ESTACION DE SERVICIOS EL CAPITAN SA DE CV,PL/9541/EXP/ES/2015
10682,Baja California,32.46887,-116.9326,23.99,28.89,,ALEROB ESTACIONES SA DE CV,PL/9540/EXP/ES/2015
2895,Queretaro,20.24604,-100.884,23.99,,28.9,SERVICIO CULIACAN SA DE CV,PL/954/EXP/ES/2015
10428,Hidalgo,20.74386,-97.6241,23.99,,28.28,GASOLINERIA OSAL SA DE CV,PL/9539/EXP/ES/2015
10761,Sinaloa,25.78769,-106.6457,26.0,,29.0,GASOLINERA EJIDAL LA TRINIDAD S DE SS,PL/9538/EXP/ES/2015
10327,Sinaloa,25.80228,-108.9879,23.99,28.98,27.0,PETROPLAZAS SA DE CV,PL/9537/EXP/ES/2015
10392,Sinaloa,25.56765,-108.4624,23.69,,,AUTO SERVICIO LA PIEDRERA SA DE CV,PL/9536/EXP/ES/2015
10501,Baja California,32.53641,-117.008,23.49,28.89,,LUIS ALVAREZ E HIJOS SA DE CV,PL/9535/EXP/ES/2015
10555,Baja California,32.34566,-117.0589,22.99,28.49,,AUTOSERVICIO BENITEZ SA DE CV,PL/9534/EXP/ES/2015
10315,Baja California,32.47264,-116.9346,23.99,28.89,,AUTOSERVICIO BENITEZ SA DE CV,PL/9533/EXP/ES/2015
10599,Jalisco,20.82856,-102.6011,24.0,29.0,28.0,ALFONSO GONZALEZ GONZALEZ,PL/9532/EXP/ES/2015
10724,Colima,19.00297,-103.8356,23.99,28.55,27.99,EL PORTIN DE CLAUDIA SA DE CV,PL/9531/EXP/ES/2015
10653,Nuevo Leon,25.39506,-101.0188,23.99,26.99,27.99,GRUPO GASOLINERO TRC SA DE CV,PL/9530/EXP/ES/2015
2782,Ciudad de Mexico,19.49376,-99.05354,23.99,28.59,,"Gasolinería Coacalco, S.A. de C.V.",PL/953/EXP/ES/2015
10782,Tamaulipas,25.83241,-97.37376,20.35,24.49,27.49,CARBURANTES SAN ROBERTO SA DE CV,PL/9529/EXP/ES/2015
10632,Mexico,19.18162,-99.5787,,27.99,,SERVICIO LOED SA DE CV,PL/9528/EXP/ES/2015
10323,Baja California,32.64637,-115.523,21.89,26.09,,SUPER MEXOLINA GRUPO GASOLINERO S DE RL DE CV,PL/9527/EXP/ES/2015
10442,Nuevo Leon,25.66188,-100.4514,23.99,29.99,27.0,ORSAN DEL NORTE SA DE CV,PL/9526/EXP/ES/2015
10462,Zacatecas,22.51732,-101.9173,23.99,,28.28,BLANCA ARACELI REYES ZARZOSA,PL/9525/EXP/ES/2015
10467,Durango,25.53097,-103.2281,23.49,27.99,,ROBERTO PIÑA ROMAN,PL/9524/EXP/ES/2015
10776,Nuevo Leon,27.4928,-99.51002,20.99,26.9,,ENERGETICOS FRONTERIZOS SA DE CV,PL/9523/EXP/ES/2015
10751,Tamaulipas,25.52434,-97.30293,20.2,25.3,27.69,GRUPO ENERGETICO DEL NORTE SA DE CV,PL/9522/EXP/ES/2015
10674,Baja California,32.62412,-115.4824,21.85,26.85,27.09,SUPER MEXOLINA GRUPO GASOLINERO S DE RL DE CV,PL/9521/EXP/ES/2015
10302,Durango,25.5969,-103.4753,23.99,27.99,27.99,HIDROMAX LAGUNA SA DE CV,PL/9520/EXP/ES/2015
2975,Ciudad de Mexico,19.47433,-99.14684,23.41,27.99,26.99,GASOLINERA EL RUEDO SA DE CV,PL/952/EXP/ES/2015
10396,Baja California,32.6612,-115.4637,21.89,26.79,,RICARDO JACQUEZ PEREZ,PL/9519/EXP/ES/2015
10407,Tabasco,17.97811,-92.93517,23.68,28.09,,GRUPO DIVALA SA DE CV,PL/9518/EXP/ES/2015
10620,Sinaloa,24.79062,-107.4443,23.59,28.89,28.0,SERVICIOS USE SA DE CV,PL/9517/EXP/ES/2015
10670,Durango,25.53522,-103.36,23.99,27.99,,EMILIO SILVA SIWADY,PL/9516/EXP/ES/2015
10629,Sonora,31.31185,-110.9452,,,25.99,ESTACION EL NARANJO SA DE CV,PL/9515/EXP/ES/2015
10741,Baja California,32.42349,-115.1288,23.79,,27.99,ESTACION DE SERVICIOS EL CAPITAN SA DE CV,PL/9514/EXP/ES/2015
10436,Baja California,32.62681,-115.5052,22.99,25.99,,ESTACION DE SERVICIOS EL CAPITAN SA DE CV,PL/9513/EXP/ES/2015
10313,Durango,25.53845,-103.4173,23.99,27.99,,MAS QUE LITRO SA DE CV,PL/9512/EXP/ES/2015
10301,Durango,25.53497,-103.3215,23.49,27.99,27.99,HIDROLITRO LAGUNERO SA DE CV,PL/9511/EXP/ES/2015
10304,Puebla,18.59381,-98.47523,23.69,28.28,27.0,JUAN CARLOS TORRES TORRES,PL/9510/EXP/ES/2015
2882,Baja California,32.43525,-114.6224,,26.49,,ZUBURI SA DE CV,PL/951/EXP/ES/2015
10476,Tlaxcala,20.0073,-97.53334,23.99,28.99,28.0,ROSA MARIA DAVILA PARTIDA,PL/9508/EXP/ES/2015
10558,Morelos,18.83774,-99.21139,23.37,27.35,27.5,ESTACION DE SERVICIO TEMIXCO SA DE CV,PL/9507/EXP/ES/2015
10266,Puebla,18.19547,-98.05261,23.99,28.95,27.0,SAMUEL AGUIRRE OCHOA,PL/9506/EXP/ES/2015
10673,Jalisco,20.29325,-103.3944,23.99,29.49,28.0,SERVICIO EL CHANTE SA DE CV,PL/9505/EXP/ES/2015
10261,Morelos,18.72521,-99.25703,23.85,28.16,27.0,VALORES ENERGETICOS SA DE CV,PL/9504/EXP/ES/2015
10269,Morelos,18.97375,-99.23605,23.85,28.16,27.0,VALORES ENERGETICOS SA DE CV,PL/9503/EXP/ES/2015
10543,Nuevo Leon,25.81151,-100.2499,23.99,29.99,28.0,ENERGETICOS DEL ALTIPLANO SA DE CV,PL/9502/EXP/ES/2015
10352,Baja California,32.60231,-115.3457,22.9,26.9,27.9,BELLAS ARTES GASOLINERA SA DE CV,PL/9501/EXP/ES/2015
10644,Durango,25.52777,-103.3554,23.99,27.99,27.99,GASOEXPRESS SUPER SERVICIOS III SA DE CV,PL/9500/EXP/ES/2015
2988,Queretaro,20.00397,-100.7303,23.99,29.12,28.79,GASOLINERIA SERVICIO MINI EXPRESS SA DE CV,PL/950/EXP/ES/2015
10739,Guanajuato,21.11299,-101.7101,23.99,29.99,27.0,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9499/EXP/ES/2015
10515,Durango,24.08578,-104.5844,23.99,,27.0,SUPER SERVICIO VIVA VILLA SA DE CV,PL/9498/EXP/ES/2015
10772,Queretaro,20.61649,-100.4507,23.99,29.99,27.0,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/9497/EXP/ES/2015
10591,Jalisco,20.62228,-103.3462,,29.99,28.29,PETROMAX SA DE CV,PL/9496/EXP/ES/2015
10622,Durango,25.16189,-104.5523,24.5,29.1,29.5,GASOLINERA IGLUF SA DE CV,PL/9495/EXP/ES/2015
10368,Morelos,18.72593,-99.36474,23.99,28.5,27.0,MARIA ELENA BARRERA TERAN,PL/9494/EXP/ES/2015
10503,Ciudad de Mexico,19.21927,-98.83388,23.89,28.49,0.01,MARIA LYDIA CASTILLO MIRANDA,PL/9493/EXP/ES/2015
